Data,ID_Cliente,ID_Produto,ID_Vendedor,ID_CentroCusto,ID_Fornecedor,Documento,Valor,Tipo
2023-06-10,CLI0258,PRD0063,V015,CC04,FOR0006,DOC100306,12489.46,Despesa
2023-10-10,CLI0183,PRD0018,V030,CC02,,DOC100307,29714.55,Receita
2025-03-03,CLI0215,PRD0172,V026,CC04,FOR0044,DOC100308,29777.87,Despesa
2024-02-28,CLI0147,PRD0144,V019,CC02,,DOC100309,14328.05,Receita
2023-01-29,CLI0017,PRD0098,V003,CC07,,DOC100310,27444.46,Receita
2023-10-21,CLI0082,PRD0127,V008,CC06,,DOC100311,10323.22,Receita
2023-10-07,CLI0164,PRD0011,V007,CC04,,DOC100312,4157.38,Receita
2026-10-20,CLI0233,PRD0095,V012,CC02,,DOC100313,27720.54,Receita
2023-10-27,CLI0037,PRD0048,V024,CC06,FOR0087,DOC100314,1572.57,Despesa
2024-09-20,CLI0299,PRD0032,V009,CC09,,DOC100315,15707.03,Receita
2026-03-08,CLI0270,PRD0068,V003,CC02,,DOC100316,19642.02,Receita
2023-02-03,CLI0159,PRD0195,V030,CC09,,DOC100317,5659.87,Receita
2024-11-07,CLI0054,PRD0076,V016,CC10,FOR0059,DOC100318,10573.9,Despesa
2025-09-27,CLI0098,PRD0038,V016,CC01,FOR0057,DOC100319,22904.79,Despesa
2025-03-31,CLI0145,PRD0042,V002,CC03,FOR0052,DOC100320,22117.96,Despesa
2024-03-09,CLI0013,PRD0057,V014,CC08,FOR0079,DOC100321,19618.68,Despesa
2025-08-10,CLI0176,PRD0004,V006,CC05,,DOC100322,29160.15,Receita
2024-11-20,CLI0288,PRD0095,V023,CC08,,DOC100323,7597.55,Receita
2024-10-11,CLI0074,PRD0149,V019,CC10,,DOC100324,12567.17,Receita
2026-01-11,CLI0132,PRD0086,V030,CC08,FOR0030,DOC100325,20361.98,Despesa
2026-06-27,CLI0084,PRD0120,V017,CC09,FOR0037,DOC100326,22980.02,Despesa
2024-10-04,CLI0299,PRD0104,V006,CC06,,DOC100327,8592.89,Receita
2023-07-18,CLI0002,PRD0089,V016,CC09,FOR0015,DOC100328,14966.99,Despesa
2025-11-19,CLI0001,PRD0170,V016,CC07,FOR0035,DOC100329,14982.37,Despesa
2026-07-18,CLI0029,PRD0024,V011,CC08,FOR0082,DOC100330,14505.56,Despesa
2026-08-06,CLI0014,PRD0072,V018,CC08,,DOC100331,1603.36,Receita
2024-07-27,CLI0121,PRD0150,V027,CC07,FOR0006,DOC100332,7713.96,Despesa
2026-07-20,CLI0219,PRD0091,V018,CC01,FOR0010,DOC100333,14747.29,Despesa
2025-09-14,CLI0162,PRD0171,V017,CC09,,DOC100334,10340.25,Receita
2024-02-07,CLI0229,PRD0077,V022,CC03,FOR0088,DOC100335,7479.98,Despesa
2026-12-28,CLI0153,PRD0046,V004,CC08,,DOC100336,9168.63,Receita
2024-05-14,CLI0012,PRD0132,V022,CC06,,DOC100337,14180.05,Receita
2026-08-12,CLI0205,PRD0165,V028,CC02,FOR0086,DOC100338,4876.94,Despesa
2024-06-15,CLI0200,PRD0080,V009,CC03,FOR0079,DOC100339,20857.8,Despesa
2024-06-19,CLI0065,PRD0192,V024,CC01,FOR0056,DOC100340,26045.08,Despesa
2025-03-18,CLI0002,PRD0146,V009,CC08,FOR0082,DOC100341,27739.66,Despesa
2024-04-05,CLI0181,PRD0011,V001,CC03,,DOC100342,15047.12,Receita
2024-04-13,CLI0061,PRD0178,V005,CC09,,DOC100343,12995.89,Receita
2025-08-13,CLI0096,PRD0007,V021,CC05,,DOC100344,20619.83,Receita
2023-07-31,CLI0028,PRD0007,V010,CC09,,DOC100345,28566.03,Receita
2026-06-22,CLI0238,PRD0199,V002,CC06,,DOC100346,3362.94,Receita
2024-03-21,CLI0250,PRD0017,V002,CC02,FOR0091,DOC100347,16110.18,Despesa
2025-08-26,CLI0270,PRD0064,V010,CC04,FOR0075,DOC100348,10990.84,Despesa
2025-06-07,CLI0036,PRD0087,V002,CC06,,DOC100349,8938.64,Receita
2026-08-02,CLI0111,PRD0105,V030,CC04,FOR0061,DOC100350,27504.39,Despesa
2023-06-11,CLI0222,PRD0122,V022,CC07,,DOC100351,22896.37,Receita
2026-02-10,CLI0257,PRD0065,V019,CC09,FOR0054,DOC100352,29920.29,Despesa
2025-12-16,CLI0094,PRD0197,V002,CC10,,DOC100353,4594.58,Receita
2026-02-03,CLI0300,PRD0187,V030,CC06,FOR0035,DOC100354,23031.84,Despesa
2026-08-19,CLI0030,PRD0117,V002,CC07,,DOC100355,29278.88,Receita
2025-08-30,CLI0130,PRD0015,V018,CC02,,DOC100356,163.35,Receita
2025-08-09,CLI0225,PRD0033,V014,CC08,FOR0074,DOC100357,23562.68,Despesa
2024-05-16,CLI0123,PRD0175,V028,CC10,,DOC100358,12324.71,Receita
2023-06-28,CLI0066,PRD0063,V002,CC10,FOR0061,DOC100359,12139.12,Despesa
2025-02-23,CLI0201,PRD0187,V015,CC10,,DOC100360,3257.79,Receita
2024-05-17,CLI0250,PRD0151,V028,CC06,FOR0082,DOC100361,3685.39,Despesa
2024-09-14,CLI0261,PRD0148,V014,CC07,,DOC100362,26105.72,Receita
2024-01-28,CLI0048,PRD0182,V009,CC08,,DOC100363,6290.63,Receita
2026-09-19,CLI0232,PRD0112,V011,CC04,,DOC100364,18752.78,Receita
2025-04-22,CLI0046,PRD0117,V024,CC08,FOR0081,DOC100365,26398.66,Despesa
2025-07-20,CLI0259,PRD0103,V029,CC02,FOR0095,DOC100366,6881.26,Despesa
2024-04-13,CLI0233,PRD0112,V007,CC05,FOR0029,DOC100367,18061.63,Despesa
2023-06-24,CLI0175,PRD0145,V023,CC07,FOR0003,DOC100368,25212.75,Despesa
2024-12-06,CLI0133,PRD0024,V020,CC07,FOR0029,DOC100369,25927.86,Despesa
2024-09-05,CLI0101,PRD0192,V030,CC07,FOR0008,DOC100370,14994.68,Despesa
2023-04-16,CLI0201,PRD0018,V019,CC06,FOR0096,DOC100371,11005.6,Despesa
2025-09-06,CLI0288,PRD0105,V018,CC03,,DOC100372,29613.56,Receita
2023-10-07,CLI0300,PRD0084,V026,CC09,FOR0003,DOC100373,8305.78,Despesa
2026-03-07,CLI0254,PRD0084,V006,CC08,,DOC100374,19931.88,Receita
2024-08-15,CLI0216,PRD0174,V005,CC02,FOR0078,DOC100375,1541.29,Despesa
2025-08-05,CLI0226,PRD0146,V001,CC05,FOR0046,DOC100376,13034.62,Despesa
2023-04-17,CLI0154,PRD0140,V023,CC03,,DOC100377,20737.32,Receita
2024-03-18,CLI0141,PRD0038,V012,CC10,,DOC100378,16166.08,Receita
2023-02-19,CLI0204,PRD0169,V013,CC03,FOR0040,DOC100379,18828.71,Despesa
2026-06-05,CLI0092,PRD0007,V004,CC02,,DOC100380,19146.49,Receita
2023-02-24,CLI0136,PRD0006,V016,CC01,FOR0090,DOC100381,17514.25,Despesa
2026-09-25,CLI0170,PRD0055,V020,CC06,FOR0090,DOC100382,9716.15,Despesa
2024-03-23,CLI0161,PRD0008,V015,CC10,FOR0037,DOC100383,18317.67,Despesa
2025-01-05,CLI0115,PRD0155,V020,CC06,,DOC100384,4591.69,Receita
2024-11-29,CLI0221,PRD0045,V027,CC03,FOR0076,DOC100385,20342.62,Despesa
2023-12-18,CLI0179,PRD0056,V025,CC06,FOR0029,DOC100386,14425.42,Despesa
2023-05-02,CLI0025,PRD0179,V024,CC02,,DOC100387,23022.98,Receita
2026-10-25,CLI0299,PRD0007,V004,CC06,FOR0006,DOC100388,17845.76,Despesa
2025-10-04,CLI0198,PRD0017,V026,CC02,FOR0054,DOC100389,725.13,Despesa
2026-11-28,CLI0284,PRD0070,V002,CC03,FOR0090,DOC100390,20391.74,Despesa
2023-04-21,CLI0148,PRD0057,V018,CC01,FOR0046,DOC100391,7564.64,Despesa
2023-01-08,CLI0150,PRD0077,V009,CC01,,DOC100392,585.28,Receita
2024-09-27,CLI0089,PRD0069,V006,CC02,,DOC100393,4958.03,Receita
2023-07-17,CLI0263,PRD0049,V010,CC09,FOR0097,DOC100394,26194.2,Despesa
2026-09-12,CLI0257,PRD0063,V014,CC07,,DOC100395,10931.5,Receita
2024-06-27,CLI0271,PRD0148,V018,CC04,FOR0037,DOC100396,764.19,Despesa
2024-09-08,CLI0021,PRD0159,V015,CC05,,DOC100397,15702.69,Receita
2025-01-22,CLI0286,PRD0176,V015,CC06,FOR0096,DOC100398,28329.58,Despesa
2023-07-05,CLI0284,PRD0059,V029,CC10,,DOC100399,29741.91,Receita
2024-02-03,CLI0127,PRD0137,V011,CC09,,DOC100400,12855.67,Receita
2026-02-12,CLI0149,PRD0133,V012,CC02,,DOC100401,16002.01,Receita
2023-08-19,CLI0076,PRD0100,V023,CC02,,DOC100402,13485.02,Receita
2025-06-10,CLI0280,PRD0152,V002,CC10,FOR0091,DOC100403,5278.91,Despesa
2025-08-08,CLI0125,PRD0173,V016,CC04,FOR0058,DOC100404,19604.02,Despesa
2024-11-20,CLI0010,PRD0004,V008,CC04,FOR0078,DOC100405,2276.06,Despesa
2024-09-29,CLI0287,PRD0134,V004,CC03,,DOC100406,7941.51,Receita
2024-04-03,CLI0030,PRD0089,V002,CC03,FOR0026,DOC100407,19066.74,Despesa
2023-12-01,CLI0165,PRD0067,V029,CC03,FOR0041,DOC100408,19090.17,Despesa
2026-06-13,CLI0023,PRD0145,V010,CC07,,DOC100409,26380.64,Receita
2026-09-06,CLI0095,PRD0107,V016,CC01,,DOC100410,7273.9,Receita
2024-07-25,CLI0103,PRD0173,V003,CC02,,DOC100411,7626.49,Receita
2026-11-24,CLI0149,PRD0171,V023,CC02,,DOC100412,29394.36,Receita
2026-10-03,CLI0197,PRD0184,V011,CC08,FOR0001,DOC100413,1860.54,Despesa
2025-10-04,CLI0063,PRD0136,V009,CC01,FOR0015,DOC100414,934.97,Despesa
2026-06-01,CLI0169,PRD0100,V005,CC10,,DOC100415,19335.85,Receita
2026-05-29,CLI0257,PRD0003,V016,CC10,,DOC100416,18838.51,Receita
2025-07-07,CLI0022,PRD0020,V018,CC01,,DOC100417,3987.79,Receita
2025-02-24,CLI0224,PRD0159,V013,CC03,FOR0098,DOC100418,10982.55,Despesa
2023-04-16,CLI0035,PRD0038,V009,CC03,,DOC100419,18492.89,Receita
2023-02-28,CLI0196,PRD0038,V003,CC01,,DOC100420,4247.99,Receita
2024-12-01,CLI0020,PRD0152,V004,CC04,FOR0037,DOC100421,5480.32,Despesa
2025-07-11,CLI0103,PRD0019,V021,CC09,,DOC100422,5126.34,Receita
2023-12-12,CLI0193,PRD0105,V005,CC07,FOR0073,DOC100423,22436.95,Despesa
2023-07-17,CLI0243,PRD0079,V002,CC10,,DOC100424,940.16,Receita
2024-11-18,CLI0217,PRD0151,V028,CC07,FOR0038,DOC100425,16301.29,Despesa
2026-09-23,CLI0197,PRD0182,V029,CC06,,DOC100426,27744.54,Receita
2023-08-09,CLI0021,PRD0068,V010,CC05,FOR0038,DOC100427,7409.01,Despesa
2023-07-23,CLI0096,PRD0161,V013,CC06,FOR0098,DOC100428,7626.16,Despesa
2026-02-15,CLI0213,PRD0176,V012,CC10,FOR0078,DOC100429,20332.46,Despesa
2026-03-27,CLI0296,PRD0072,V008,CC08,FOR0084,DOC100430,8160.6,Despesa
2026-03-17,CLI0207,PRD0128,V019,CC02,,DOC100431,4035.42,Receita
2026-09-04,CLI0297,PRD0072,V007,CC06,,DOC100432,28660.98,Receita
2025-03-08,CLI0230,PRD0171,V028,CC01,,DOC100433,7950.49,Receita
2025-01-18,CLI0098,PRD0139,V028,CC05,FOR0026,DOC100434,11471.62,Despesa
2026-05-29,CLI0001,PRD0030,V001,CC01,,DOC100435,18854.45,Receita
2026-08-06,CLI0260,PRD0164,V001,CC02,,DOC100436,12994.22,Receita
2024-04-21,CLI0092,PRD0185,V015,CC08,FOR0087,DOC100437,12686.24,Despesa
2024-10-12,CLI0124,PRD0081,V024,CC08,FOR0069,DOC100438,20596.84,Despesa
2023-11-08,CLI0104,PRD0033,V020,CC10,FOR0021,DOC100439,20591.88,Despesa
2025-05-13,CLI0094,PRD0140,V024,CC04,,DOC100440,17212.92,Receita
2026-10-13,CLI0030,PRD0095,V004,CC01,,DOC100441,4258.49,Receita
2026-10-17,CLI0131,PRD0141,V015,CC06,FOR0015,DOC100442,1815.34,Despesa
2026-08-20,CLI0118,PRD0026,V001,CC10,,DOC100443,4932.44,Receita
2023-05-11,CLI0179,PRD0033,V003,CC10,,DOC100444,21048.01,Receita
2024-12-06,CLI0191,PRD0172,V021,CC06,FOR0055,DOC100445,16667.78,Despesa
2026-04-07,CLI0028,PRD0174,V018,CC06,,DOC100446,8681.14,Receita
2024-08-08,CLI0240,PRD0055,V001,CC08,FOR0061,DOC100447,25579.0,Despesa
2025-09-14,CLI0261,PRD0041,V017,CC05,FOR0008,DOC100448,16214.48,Despesa
2025-01-06,CLI0050,PRD0187,V010,CC02,FOR0059,DOC100449,18293.29,Despesa
2025-05-10,CLI0202,PRD0176,V016,CC07,FOR0088,DOC100450,14445.12,Despesa
2025-01-01,CLI0061,PRD0012,V023,CC07,,DOC100451,16049.88,Receita
2026-10-20,CLI0228,PRD0039,V019,CC07,FOR0013,DOC100452,18101.92,Despesa
2023-10-31,CLI0152,PRD0080,V012,CC07,,DOC100453,26661.55,Receita
2024-03-12,CLI0002,PRD0044,V016,CC03,FOR0017,DOC100454,4953.78,Despesa
2023-08-21,CLI0033,PRD0146,V022,CC03,FOR0028,DOC100455,10052.94,Despesa
2024-01-11,CLI0027,PRD0073,V030,CC01,FOR0043,DOC100456,21181.99,Despesa
2025-05-19,CLI0056,PRD0142,V002,CC06,FOR0061,DOC100457,12109.36,Despesa
2024-02-27,CLI0092,PRD0121,V016,CC05,FOR0040,DOC100458,27514.26,Despesa
2024-03-02,CLI0038,PRD0108,V030,CC03,FOR0059,DOC100459,18579.68,Despesa
2024-10-18,CLI0214,PRD0011,V027,CC09,,DOC100460,7234.13,Receita
2026-01-23,CLI0280,PRD0073,V008,CC03,FOR0071,DOC100461,15557.97,Despesa
2023-12-11,CLI0135,PRD0195,V008,CC06,FOR0087,DOC100462,12664.29,Despesa
2026-11-27,CLI0115,PRD0119,V003,CC02,FOR0066,DOC100463,2959.66,Despesa
2023-12-14,CLI0216,PRD0128,V028,CC08,,DOC100464,11000.12,Receita
2025-01-25,CLI0116,PRD0156,V020,CC04,,DOC100465,3946.18,Receita
2026-12-10,CLI0266,PRD0157,V025,CC10,FOR0056,DOC100466,12261.09,Despesa
2026-08-20,CLI0211,PRD0094,V004,CC05,FOR0046,DOC100467,14021.78,Despesa
2026-02-22,CLI0079,PRD0074,V013,CC01,FOR0033,DOC100468,11595.92,Despesa
2026-03-10,CLI0089,PRD0078,V019,CC07,,DOC100469,19123.11,Receita
2026-12-04,CLI0272,PRD0162,V003,CC09,,DOC100470,7712.94,Receita
2025-09-29,CLI0035,PRD0091,V023,CC08,,DOC100471,28279.7,Receita
2024-08-18,CLI0143,PRD0079,V024,CC08,FOR0004,DOC100472,6362.41,Despesa
2026-03-12,CLI0167,PRD0128,V007,CC01,FOR0016,DOC100473,12637.84,Despesa
2023-06-19,CLI0284,PRD0004,V008,CC08,FOR0060,DOC100474,18000.7,Despesa
2024-10-16,CLI0265,PRD0108,V015,CC06,,DOC100475,7809.13,Receita
2023-09-30,CLI0295,PRD0032,V005,CC06,,DOC100476,24253.53,Receita
2023-07-04,CLI0050,PRD0129,V003,CC03,,DOC100477,12375.58,Receita
2023-11-17,CLI0163,PRD0148,V010,CC05,,DOC100478,28699.8,Receita
2025-07-17,CLI0243,PRD0034,V025,CC06,FOR0086,DOC100479,3673.78,Despesa
2025-11-29,CLI0212,PRD0132,V024,CC10,FOR0073,DOC100480,24661.43,Despesa
2025-06-30,CLI0075,PRD0191,V002,CC03,,DOC100481,28872.68,Receita
2024-09-25,CLI0072,PRD0120,V006,CC10,,DOC100482,17265.61,Receita
2026-07-11,CLI0170,PRD0027,V028,CC06,FOR0054,DOC100483,134.16,Despesa
2026-01-26,CLI0109,PRD0018,V012,CC05,,DOC100484,19476.2,Receita
2026-09-28,CLI0094,PRD0106,V011,CC09,FOR0084,DOC100485,6177.88,Despesa
2025-08-04,CLI0031,PRD0173,V015,CC02,,DOC100486,16480.69,Receita
2026-05-06,CLI0273,PRD0139,V019,CC08,,DOC100487,189.18,Receita
2024-03-13,CLI0195,PRD0161,V006,CC08,FOR0085,DOC100488,29310.72,Despesa
2023-12-31,CLI0254,PRD0150,V007,CC02,FOR0047,DOC100489,5019.35,Despesa
2024-04-18,CLI0047,PRD0002,V016,CC03,FOR0046,DOC100490,2815.52,Despesa
2024-08-06,CLI0276,PRD0199,V012,CC07,FOR0059,DOC100491,915.32,Despesa
2025-01-28,CLI0259,PRD0176,V023,CC06,FOR0073,DOC100492,20961.76,Despesa
2023-11-12,CLI0199,PRD0145,V012,CC01,,DOC100493,16545.83,Receita
2025-05-21,CLI0115,PRD0090,V001,CC02,FOR0041,DOC100494,6792.91,Despesa
2023-08-22,CLI0071,PRD0016,V019,CC10,,DOC100495,11512.75,Receita
2023-12-28,CLI0175,PRD0004,V015,CC04,,DOC100496,5671.55,Receita
2023-06-20,CLI0194,PRD0081,V016,CC02,,DOC100497,22131.43,Receita
2024-09-12,CLI0251,PRD0091,V003,CC08,,DOC100498,3097.74,Receita
2024-06-20,CLI0033,PRD0077,V020,CC06,FOR0068,DOC100499,28146.33,Despesa
2023-12-17,CLI0169,PRD0052,V030,CC04,FOR0016,DOC100500,13823.29,Despesa
2025-06-24,CLI0164,PRD0053,V003,CC07,,DOC100501,25975.93,Receita
2025-11-10,CLI0152,PRD0074,V030,CC05,,DOC100502,24216.13,Receita
2025-03-27,CLI0213,PRD0019,V014,CC04,FOR0052,DOC100503,21965.12,Despesa
2024-11-28,CLI0256,PRD0017,V025,CC01,,DOC100504,9288.87,Receita
2024-07-07,CLI0205,PRD0145,V018,CC05,FOR0048,DOC100505,603.04,Despesa
2026-10-13,CLI0298,PRD0126,V026,CC07,,DOC100506,2873.63,Receita
2026-06-29,CLI0152,PRD0195,V010,CC03,,DOC100507,3536.01,Receita
2023-03-02,CLI0011,PRD0188,V029,CC01,FOR0047,DOC100508,324.92,Despesa
2026-01-02,CLI0013,PRD0108,V004,CC07,FOR0072,DOC100509,19642.85,Despesa
2023-07-18,CLI0139,PRD0129,V013,CC03,,DOC100510,20250.43,Receita
2025-08-03,CLI0297,PRD0135,V017,CC01,FOR0097,DOC100511,24808.39,Despesa
2026-01-04,CLI0026,PRD0154,V016,CC03,FOR0049,DOC100512,317.64,Despesa
2026-04-04,CLI0289,PRD0070,V005,CC08,,DOC100513,3463.38,Receita
2026-07-22,CLI0221,PRD0002,V011,CC04,,DOC100514,26835.55,Receita
2025-02-14,CLI0141,PRD0021,V014,CC08,FOR0094,DOC100515,27919.46,Despesa
2026-04-20,CLI0271,PRD0020,V002,CC08,FOR0062,DOC100516,7535.62,Despesa
2023-12-16,CLI0196,PRD0119,V004,CC08,,DOC100517,3855.98,Receita
2026-02-05,CLI0057,PRD0047,V011,CC07,FOR0053,DOC100518,15499.47,Despesa
2025-12-10,CLI0160,PRD0005,V030,CC09,,DOC100519,6927.91,Receita
2024-05-15,CLI0247,PRD0156,V023,CC06,,DOC100520,19728.56,Receita
2024-08-26,CLI0010,PRD0034,V003,CC04,,DOC100521,29710.76,Receita
2023-03-27,CLI0052,PRD0063,V004,CC02,FOR0034,DOC100522,16487.96,Despesa
2025-06-29,CLI0298,PRD0121,V005,CC06,FOR0099,DOC100523,27269.72,Despesa
2024-07-09,CLI0167,PRD0190,V021,CC03,FOR0019,DOC100524,7795.37,Despesa
2024-03-08,CLI0060,PRD0010,V030,CC07,,DOC100525,25472.57,Receita
2024-11-15,CLI0039,PRD0188,V030,CC01,FOR0006,DOC100526,11857.82,Despesa
2025-11-14,CLI0250,PRD0013,V029,CC10,FOR0088,DOC100527,13463.66,Despesa
2026-10-15,CLI0163,PRD0178,V014,CC06,,DOC100528,1865.02,Receita
2023-05-19,CLI0194,PRD0186,V023,CC07,FOR0060,DOC100529,28301.67,Despesa
2023-11-04,CLI0281,PRD0184,V004,CC03,FOR0001,DOC100530,29612.65,Despesa
2024-05-16,CLI0071,PRD0057,V014,CC10,FOR0018,DOC100531,20332.86,Despesa
2023-02-12,CLI0089,PRD0188,V010,CC10,FOR0023,DOC100532,10692.79,Despesa
2024-11-25,CLI0179,PRD0170,V002,CC09,FOR0007,DOC100533,20070.12,Despesa
2026-05-26,CLI0038,PRD0119,V015,CC01,FOR0077,DOC100534,18468.46,Despesa
2026-07-31,CLI0188,PRD0094,V002,CC01,,DOC100535,19385.27,Receita
2024-10-24,CLI0249,PRD0152,V007,CC01,FOR0099,DOC100536,18042.46,Despesa
2024-03-05,CLI0204,PRD0182,V001,CC09,FOR0042,DOC100537,27532.81,Despesa
2023-05-05,CLI0203,PRD0081,V009,CC02,FOR0089,DOC100538,26278.94,Despesa
2026-03-25,CLI0203,PRD0191,V004,CC02,,DOC100539,17980.08,Receita
2025-05-16,CLI0024,PRD0087,V020,CC04,,DOC100540,17337.59,Receita
2024-09-08,CLI0008,PRD0135,V010,CC07,,DOC100541,26875.91,Receita
2024-08-20,CLI0269,PRD0157,V009,CC09,,DOC100542,10798.46,Receita
2025-04-15,CLI0146,PRD0199,V025,CC10,,DOC100543,4086.94,Receita
2024-09-28,CLI0029,PRD0089,V005,CC04,FOR0096,DOC100544,2990.51,Despesa
2025-12-31,CLI0081,PRD0146,V004,CC10,FOR0057,DOC100545,18179.98,Despesa
2023-10-03,CLI0161,PRD0131,V009,CC01,,DOC100546,29430.47,Receita
2025-02-27,CLI0012,PRD0067,V004,CC04,FOR0022,DOC100547,9145.96,Despesa
2026-05-28,CLI0288,PRD0054,V029,CC05,,DOC100548,27072.48,Receita
2025-01-02,CLI0298,PRD0020,V016,CC02,,DOC100549,15425.38,Receita
2026-11-11,CLI0270,PRD0150,V001,CC03,,DOC100550,1915.76,Receita
2025-10-13,CLI0254,PRD0008,V015,CC05,FOR0006,DOC100551,19523.3,Despesa
2023-01-09,CLI0060,PRD0085,V024,CC03,FOR0090,DOC100552,12493.27,Despesa
2026-03-31,CLI0264,PRD0135,V027,CC05,,DOC100553,25921.1,Receita
2026-11-10,CLI0179,PRD0022,V025,CC07,FOR0047,DOC100554,6225.03,Despesa
2023-01-03,CLI0047,PRD0193,V025,CC10,,DOC100555,14680.8,Receita
2025-08-25,CLI0026,PRD0181,V020,CC06,,DOC100556,18697.94,Receita
2024-08-29,CLI0044,PRD0057,V001,CC03,,DOC100557,25445.37,Receita
2023-11-24,CLI0216,PRD0106,V012,CC09,FOR0041,DOC100558,9262.93,Despesa
2024-01-22,CLI0053,PRD0119,V001,CC06,FOR0078,DOC100559,18623.74,Despesa
2025-11-20,CLI0065,PRD0060,V011,CC04,,DOC100560,7413.11,Receita
2023-11-16,CLI0255,PRD0028,V030,CC04,FOR0070,DOC100561,14831.32,Despesa
2025-01-25,CLI0111,PRD0018,V006,CC05,FOR0088,DOC100562,1364.65,Despesa
2024-12-25,CLI0183,PRD0012,V007,CC07,FOR0031,DOC100563,18521.28,Despesa
2026-09-09,CLI0184,PRD0137,V010,CC01,,DOC100564,3843.15,Receita
2023-07-23,CLI0135,PRD0113,V027,CC02,FOR0032,DOC100565,17330.36,Despesa
2024-06-27,CLI0284,PRD0097,V018,CC04,,DOC100566,21472.57,Receita
2023-10-18,CLI0115,PRD0051,V004,CC08,FOR0037,DOC100567,6781.28,Despesa
2023-07-03,CLI0177,PRD0107,V028,CC01,FOR0068,DOC100568,3707.05,Despesa
2026-07-16,CLI0200,PRD0061,V006,CC02,FOR0093,DOC100569,13577.69,Despesa
2026-02-23,CLI0003,PRD0063,V005,CC08,,DOC100570,2598.38,Receita
2026-05-26,CLI0214,PRD0030,V021,CC01,FOR0018,DOC100571,8574.43,Despesa
2023-02-19,CLI0071,PRD0150,V010,CC08,FOR0019,DOC100572,12054.35,Despesa
2025-12-04,CLI0082,PRD0175,V029,CC08,,DOC100573,26609.68,Receita
2024-01-19,CLI0111,PRD0082,V012,CC04,FOR0008,DOC100574,13410.56,Despesa
2025-07-28,CLI0070,PRD0075,V009,CC07,FOR0099,DOC100575,26005.88,Despesa
2024-08-22,CLI0140,PRD0078,V020,CC09,FOR0009,DOC100576,29635.4,Despesa
2026-03-13,CLI0075,PRD0143,V019,CC09,FOR0009,DOC100577,11055.46,Despesa
2023-06-14,CLI0246,PRD0054,V024,CC02,FOR0049,DOC100578,13775.94,Despesa
2025-06-22,CLI0063,PRD0146,V020,CC07,FOR0019,DOC100579,20424.62,Despesa
2023-05-09,CLI0261,PRD0021,V021,CC07,,DOC100580,3343.59,Receita
2023-08-05,CLI0038,PRD0114,V018,CC03,FOR0036,DOC100581,27499.52,Despesa
2026-06-13,CLI0293,PRD0162,V018,CC01,FOR0003,DOC100582,6072.84,Despesa
2025-06-02,CLI0070,PRD0152,V003,CC05,,DOC100583,4844.56,Receita
2024-03-21,CLI0210,PRD0132,V007,CC08,FOR0027,DOC100584,6439.83,Despesa
2025-04-23,CLI0206,PRD0040,V021,CC01,,DOC100585,10594.05,Receita
2024-12-04,CLI0103,PRD0192,V017,CC05,,DOC100586,21866.79,Receita
2026-02-24,CLI0102,PRD0067,V024,CC04,,DOC100587,26766.26,Receita
2024-12-09,CLI0285,PRD0150,V001,CC05,,DOC100588,23924.99,Receita
2023-03-18,CLI0059,PRD0198,V002,CC10,,DOC100589,18351.97,Receita
2024-05-10,CLI0098,PRD0199,V022,CC03,,DOC100590,26881.95,Receita
2025-08-15,CLI0187,PRD0001,V027,CC03,,DOC100591,18149.08,Receita
2024-05-12,CLI0299,PRD0158,V011,CC02,FOR0049,DOC100592,18160.11,Despesa
2024-08-04,CLI0201,PRD0043,V024,CC04,,DOC100593,19984.23,Receita
2024-05-12,CLI0223,PRD0035,V028,CC09,,DOC100594,8925.36,Receita
2026-05-25,CLI0019,PRD0174,V006,CC09,FOR0071,DOC100595,17926.04,Despesa
2024-08-22,CLI0226,PRD0080,V029,CC02,,DOC100596,28406.92,Receita
2024-08-23,CLI0203,PRD0133,V030,CC08,,DOC100597,14188.81,Receita
2026-06-06,CLI0117,PRD0175,V009,CC04,,DOC100598,322.95,Receita
2026-09-16,CLI0269,PRD0184,V006,CC10,,DOC100599,19313.31,Receita
2026-05-14,CLI0246,PRD0121,V020,CC03,FOR0038,DOC100600,15250.41,Despesa
2025-12-11,CLI0111,PRD0071,V024,CC02,FOR0075,DOC100601,27967.24,Despesa
2024-09-05,CLI0282,PRD0194,V025,CC04,FOR0037,DOC100602,9317.78,Despesa
2025-06-04,CLI0282,PRD0048,V012,CC03,FOR0065,DOC100603,14914.61,Despesa
2024-11-24,CLI0197,PRD0113,V003,CC02,FOR0003,DOC100604,9578.38,Despesa
2026-06-15,CLI0224,PRD0190,V016,CC10,,DOC100605,25151.57,Receita
2026-10-08,CLI0287,PRD0069,V003,CC09,FOR0091,DOC100606,1593.3,Despesa
2025-09-10,CLI0247,PRD0191,V006,CC07,FOR0066,DOC100607,18642.28,Despesa
2024-09-02,CLI0079,PRD0046,V026,CC03,,DOC100608,5185.97,Receita
2025-11-24,CLI0150,PRD0023,V021,CC08,,DOC100609,278.38,Receita
2024-02-14,CLI0230,PRD0020,V021,CC08,FOR0021,DOC100610,25672.93,Despesa
2025-01-26,CLI0059,PRD0158,V018,CC08,,DOC100611,24545.75,Receita
2023-01-08,CLI0218,PRD0083,V007,CC10,FOR0088,DOC100612,8209.97,Despesa
2026-01-26,CLI0024,PRD0166,V008,CC08,FOR0045,DOC100613,8710.8,Despesa
